count,free,total,used,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,tex_cache_throughput,tex_fu_utilization,single_precision_fu_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,l2_read_transactions,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,dram_utilization,eligible_warps_per_cycle,website
399,748220416,4148273152,3400052736,37.007241,0.458063,0.805252,0.872410,19.028741,1442253521,721126760,1442253521,721126760,1442253521,1,1,6.007323,5.001434,29.073338,2.064656,30.546156,0.174774,0.482161,0.506030,320,1442253521,721126760,1780281690,754929577,10,0.288591,facebook
400,700243968,4148273152,3448029184,63.197200,0.464821,0.276900,0.172451,0.000000,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.182346,13.665063,25.774276,8.316771,42.363826,0.316798,1.513646,1.151166,316,1442253521,721126760,1780281690,754929577,10,0.443089,facebook
401,711180288,4148273152,3437092864,62.476099,0.476957,0.273098,0.807265,6.633999,1442253521,721126760,1442253521,721126760,1442253521,1,1,3.576145,4.983834,33.236938,3.217618,22.349638,0.117850,0.301520,0.250790,337,1442253521,721126760,1780281690,845070422,10,1.157158,facebook
402,749551616,4148273152,3398721536,37.425269,0.460588,0.724409,0.855615,20.189274,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.399446,14.181495,24.692547,8.414540,14.813746,0.101129,0.405601,0.353642,316,1442253521,721126760,1780281690,754929577,10,0.389757,facebook
403,738037760,4148273152,3410235392,38.780297,0.463460,0.271988,0.315085,18.897638,1442253521,721126760,1442253521,721126760,1442253521,1,1,39.100735,4.492521,28.813827,3.521062,18.710246,0.269914,1.528874,0.636850,283,1442253521,721126760,1594366197,754929577,5,1.152688,facebook
404,700792832,4148273152,3447480320,37.225110,0.460677,0.762694,0.835946,18.443804,1442253521,721126760,1442253521,721126760,1442253521,3,2,3.504259,4.560626,12.249045,3.831624,22.351029,0.092978,0.304878,0.387751,316,1442253521,721126760,1785915492,754929577,5,0.386364,facebook
405,752439296,4148273152,3395833856,57.426810,0.476220,0.273098,0.322581,4.777308,1442253521,721126760,1442253521,721126760,1442253521,1,1,39.769516,14.206998,25.639745,8.290748,24.227383,0.318546,1.540976,1.198299,283,1442253521,721126760,1594366197,754929577,10,1.033654,facebook
406,749424640,4148273152,3398848512,60.476788,0.476732,0.278577,0.297952,6.482505,1442253521,721126760,1442253521,721126760,1442253521,1,1,42.279453,13.665467,13.323294,4.285205,14.679816,0.097782,0.434799,0.255047,316,1442253521,721126760,1780281690,845070422,10,1.075150,facebook
407,702406656,4148273152,3445866496,37.309848,0.459332,0.745694,0.854701,20.711974,1442253521,721126760,1442253521,721126760,1442253521,2,1,6.312381,14.301230,25.725916,8.378295,42.596069,0.103003,0.515239,0.264125,316,1442253521,721126760,1780281690,754929577,10,0.518590,facebook
408,734052352,4148273152,3414220800,68.292683,0.479301,0.791398,0.287563,6.969147,1442253521,721126760,1442253521,721126760,1442253521,1,1,33.580230,4.510630,29.878950,9.874527,16.925342,0.084179,1.352545,1.153428,283,1442253521,721126760,1780281690,754929577,5,1.124088,facebook
409,751599616,4148273152,3396673536,38.078292,0.459225,0.769070,0.840336,20.253165,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.228087,2.525274,33.961682,3.350506,14.898536,0.086395,0.371305,0.341669,283,1442253521,721126760,1780281690,754929577,10,0.509729,facebook
410,703451136,4148273152,3444822016,63.826367,0.477220,0.284609,0.289331,6.484296,1442253521,721126760,1442253521,721126760,1442253521,1,1,41.531617,3.772223,25.069838,8.180144,45.547837,0.272118,1.600541,1.134903,283,1442253521,721126760,1594366197,754929577,5,1.117098,facebook
411,702705664,4148273152,3445567488,39.653179,0.458988,0.230000,0.276434,7.622072,1442253521,721126760,1442253521,721126760,1442253521,1,1,59.065045,4.765113,32.184631,4.267813,17.603499,0.181081,0.479426,0.303735,316,1442253521,721126760,1780281690,754929577,10,0.374739,facebook
412,751407104,4148273152,3396866048,72.469848,0.483070,0.278894,0.299289,3.957724,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.438117,5.904403,25.524637,8.354780,43.098720,0.314562,0.415426,0.379618,341,1442253521,721126760,1814084507,754929577,10,0.370226,facebook
413,736948224,4148273152,3411324928,38.708415,0.483340,0.348650,0.765550,0.000000,1442253521,721126760,1442253521,721126760,1442253521,1,1,45.275407,12.883026,26.859628,5.686778,13.164784,0.101036,0.472675,1.179227,283,1442253521,721126760,1594366197,754929577,5,1.152197,facebook
414,703590400,4148273152,3444682752,38.246855,0.459338,0.758763,0.862069,20.210526,1442253521,721126760,1442253521,721126760,1442253521,2,2,6.157836,14.187519,47.806494,5.395309,17.073782,0.152063,0.455419,0.362944,316,1442253521,721126760,1780281690,754929577,10,0.240232,facebook
415,754311168,4148273152,3393961984,51.497376,0.475586,0.292644,0.323887,9.160305,1442253521,721126760,1442253521,721126760,1442253521,1,1,42.583367,4.619148,26.164211,8.503479,40.713095,0.325139,1.495468,1.231136,283,1442253521,721126760,1594366197,754929577,5,1.182819,facebook
416,752709632,4148273152,3395563520,67.363062,0.476622,0.281669,0.366133,7.550408,1442253521,721126760,1442253521,721126760,1442253521,1,1,39.790539,2.556307,34.161933,4.247746,21.203822,0.173079,0.436609,0.382071,335,1442253521,721126760,1881690140,754929577,5,1.150480,facebook
417,704622592,4148273152,3443650560,37.284742,0.459332,0.792250,0.828157,20.556745,1442253521,721126760,1442253521,721126760,1442253521,1,2,6.350183,13.981927,25.621622,8.378618,44.662172,0.085126,0.484208,0.360787,316,1442253521,721126760,1780281690,754929577,10,0.407183,facebook
418,690458624,4148273152,3457814528,60.605303,0.461616,0.259155,0.298507,7.043287,1442253521,721126760,1442253521,721126760,1442253521,1,1,3.378049,6.651545,30.811838,4.773283,22.876910,0.118546,0.733282,1.183546,316,1442253521,721126760,1594366197,754929577,5,1.144681,facebook
419,751783936,4148273152,3396489216,37.234469,0.459719,0.790548,0.817160,20.689655,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.309737,5.095712,31.322944,3.162051,16.060059,0.083544,0.446528,0.351453,323,1442253521,721126760,1757746478,754929577,10,0.427066,facebook
420,701632512,4148273152,3446640640,62.166707,0.481822,0.183954,0.294985,7.286528,1442253521,721126760,1442253521,721126760,1442253521,1,1,38.744922,13.882631,25.839212,4.362470,42.789071,0.316896,1.485740,1.175431,283,1442253521,721126760,1780281690,754929577,10,1.152688,facebook
421,701775872,4148273152,3446497280,62.126326,0.480617,0.289536,0.299065,7.113746,1442253521,721126760,1442253521,721126760,1442253521,1,1,39.328247,5.942972,34.066686,3.205470,15.136105,0.091241,0.458265,1.126413,316,1442253521,721126760,1780281690,754929577,10,0.422133,facebook
422,760315904,4148273152,3387957248,39.475713,0.459429,0.783813,0.862069,20.534759,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.352240,13.249826,25.442748,8.363119,17.070385,0.176771,0.456118,0.361701,283,1442253521,721126760,1780281690,754929577,10,0.443532,facebook
423,728035328,4148273152,3420237824,61.725987,0.477658,0.293344,0.260841,4.732455,1442253521,721126760,1442253521,721126760,1442253521,1,1,55.406604,4.674338,32.575568,5.625825,41.218482,0.324136,0.577120,1.206249,283,1442253521,721126760,1594366197,754929577,5,0.984475,facebook
424,712478720,4148273152,3435794432,37.023666,0.458219,0.797400,0.878156,20.960699,1442253521,721126760,1442253521,721126760,1442253521,1,1,49.720331,3.174466,29.362783,3.391236,18.423797,0.134226,0.644112,0.423717,312,1442253521,721126760,1780281690,754929577,10,0.427273,facebook
425,767373312,4148273152,3380899840,60.612142,0.478255,0.308208,0.338696,6.402134,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.509575,13.674384,25.885792,8.603043,40.720507,0.289824,1.576550,0.384221,316,1442253521,721126760,1808450704,754929577,10,0.242368,facebook
426,756621312,4148273152,3391651840,55.968689,0.478446,0.300408,0.471420,7.686149,1442253521,721126760,1442253521,721126760,1442253521,1,1,47.452574,5.057842,27.320445,3.682315,17.538701,0.119048,0.641395,1.199594,283,1442253521,721126760,1594366197,754929577,5,1.180022,facebook
427,719519744,4148273152,3428753408,36.650485,0.457031,0.802617,0.804020,17.598533,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.532109,2.687479,30.907752,3.477340,18.632692,0.101295,0.414654,0.417953,316,1442253521,721126760,1808450704,754929577,10,0.450947,facebook
428,669958144,4148273152,3478315008,60.267407,0.477401,0.315609,0.318598,8.010013,1442253521,721126760,1442253521,721126760,1442253521,1,1,38.649903,14.337958,26.048220,8.622191,40.940635,0.314333,1.565898,1.174349,283,1442253521,721126760,1780281690,754929577,5,0.422026,facebook
429,797241344,4148273152,3351031808,60.537553,0.478043,0.289764,0.353357,6.545184,1442253521,721126760,1442253521,721126760,1442253521,1,1,35.825759,5.064867,36.042967,4.642907,14.846488,0.118308,0.287754,0.222304,312,1442253521,721126760,1594366197,754929577,10,0.436921,facebook
430,748564480,4148273152,3399708672,61.919729,0.460849,0.798265,0.873362,19.393939,1442253521,721126760,1442253521,721126760,1442253521,2,2,6.607036,14.374022,22.251894,5.120108,17.436143,0.123191,0.471116,0.375066,316,1442253521,721126760,1780281690,754929577,10,0.364254,facebook
431,699535360,4148273152,3448737792,60.432922,0.478590,0.274115,0.286123,0.000000,1442253521,721126760,1442253521,721126760,1442253521,1,1,42.678918,4.672885,25.327028,9.858729,42.351034,0.314393,1.648734,1.139866,283,1442253521,721126760,1594366197,754929577,5,0.410933,facebook
432,795443200,4148273152,3352829952,63.224299,0.479980,0.278471,0.335008,0.000000,1442253521,721126760,1442253521,721126760,1442253521,2,1,42.317832,4.588125,34.086640,4.262101,17.251579,0.102215,0.389670,0.260092,316,1442253521,721126760,1780281690,754929577,10,1.065411,facebook
433,746041344,4148273152,3402231808,37.360000,0.458532,0.784648,0.849257,20.600858,1442253521,721126760,1442253521,721126760,1442253521,2,2,6.333627,13.486147,25.695492,8.400247,41.484384,0.091138,0.841764,0.429897,316,1442253521,721126760,1763380281,754929577,5,0.427784,facebook
434,732426240,4148273152,3415846912,62.203024,0.462106,0.165430,0.346021,0.000000,1442253521,721126760,1442253521,721126760,1442253521,1,1,43.944730,12.824823,31.154059,3.219791,16.983931,0.318594,1.516075,1.169390,322,1442253521,721126760,1594366197,754929577,5,1.135164,facebook
435,695943168,4148273152,3452329984,37.385046,0.459571,0.792250,0.848356,16.120907,1442253521,721126760,1442253521,721126760,1442253521,1,2,37.479384,3.245807,32.367680,3.922209,16.934397,0.138566,0.435694,0.604528,317,1442253521,721126760,1780281690,754929577,10,0.308941,facebook
436,744886272,4148273152,3403386880,63.774453,0.482068,0.191517,0.287563,4.524034,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.263190,2.336946,25.400091,8.451305,42.723401,0.313888,0.881003,0.506641,316,1442253521,721126760,1780281690,754929577,10,1.015109,facebook
437,733712384,4148273152,3414560768,61.893204,0.484338,0.306922,0.292933,6.815761,1442253521,721126760,1442253521,721126760,1442253521,1,1,54.144147,13.045492,28.197946,2.577460,12.866374,0.123452,1.521263,1.200248,283,1442253521,721126760,1594366197,754929577,5,1.146368,facebook
438,695648256,4148273152,3452624896,37.425269,0.458602,0.783813,0.852878,20.360551,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.370501,4.654947,22.835005,6.978087,23.315246,0.115585,0.268041,0.532509,316,1442253521,721126760,1780281690,754929577,10,0.427266,facebook
439,747438080,4148273152,3400835072,76.919695,0.477818,0.261829,0.297730,7.281001,1442253521,721126760,1442253521,721126760,1442253521,1,1,40.708940,12.779453,25.709969,3.131431,42.322948,0.313468,1.558711,1.155506,316,1442253521,721126760,1780281690,754929577,10,0.410870,facebook
440,742612992,4148273152,3405660160,71.990041,0.482575,0.293812,0.301773,7.051047,1442253521,721126760,1442253521,721126760,1442253521,1,1,26.149290,4.601411,31.734577,5.717738,18.546472,0.082630,0.433392,0.344553,283,1442253521,721126760,1594366197,754929577,5,1.142251,facebook
441,697909248,4148273152,3450363904,37.360000,0.477239,0.326821,0.803213,20.534759,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.271830,13.459688,23.260542,3.772470,21.280031,0.098208,0.420643,0.562249,283,1442253521,721126760,1808450704,754929577,10,0.220008,facebook
442,748572672,4148273152,3399700480,63.732719,0.476312,0.291370,0.304298,7.137546,1442253521,721126760,1442253521,721126760,1442253521,1,1,43.866926,4.836303,29.675413,8.452944,43.151570,0.307198,1.518580,1.178939,283,1442253521,721126760,1594366197,754929577,10,0.528804,facebook
443,745447424,4148273152,3402825728,62.842952,0.480391,0.322524,0.301887,6.940063,1442253521,721126760,1442253521,721126760,1442253521,1,1,2.559390,4.707587,33.993862,2.512614,22.479839,0.103880,0.467915,0.413849,338,1442253521,721126760,1780281690,754929577,5,1.034682,facebook
444,698228736,4148273152,3450044416,37.200000,0.458911,0.788853,0.813008,17.566331,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.429898,13.903334,25.394822,8.447205,17.265626,0.310078,0.369726,0.402346,316,1442253521,721126760,1757746478,760563380,10,0.403002,facebook
445,689266688,4148273152,3459006464,61.856171,0.467463,0.286493,0.299850,7.292062,1442253521,721126760,1442253521,721126760,1442253521,2,1,44.692545,4.312751,25.217353,2.684330,42.605688,0.315846,0.797583,1.187493,283,1442253521,721126760,1594366197,754929577,5,1.158747,facebook
446,745660416,4148273152,3402612736,37.772493,0.458777,0.766667,0.305694,0.449607,1442253521,721126760,1442253521,721126760,1442253521,1,1,41.620922,4.145834,33.823529,3.437843,17.118399,0.178878,0.392038,0.262021,322,1442253521,721126760,2067605633,754929577,10,0.406203,facebook
447,696680448,4148273152,3451592704,60.840378,0.458600,0.705657,0.851064,20.403826,1442253521,721126760,1442253521,721126760,1442253521,3,2,48.051914,13.694102,25.549609,8.413201,42.157811,0.105313,0.460990,0.386343,322,1442253521,721126760,1780281690,754929577,10,0.397412,facebook
448,709218304,4148273152,3439054848,56.647399,0.467506,0.224664,0.310800,7.142857,1442253521,721126760,1442253521,721126760,1442253521,1,1,46.562259,4.346588,28.292487,2.585646,17.523998,0.329465,1.496048,1.164384,283,1442253521,721126760,1594366197,754929577,5,1.140741,facebook
449,746041344,4148273152,3402231808,37.234469,0.458619,0.788853,0.852878,20.534759,1442253521,721126760,1442253521,721126760,1442253521,1,1,42.928319,4.594319,32.830709,3.203929,22.388842,0.105990,0.418004,0.399128,316,1442253521,721126760,1904225352,754929577,10,0.424035,facebook
450,696512512,4148273152,3451760640,72.765001,0.479012,0.271286,0.381679,10.169492,1442253521,721126760,1442253521,721126760,1442253521,2,2,6.252116,14.080990,24.763219,8.138839,42.218275,0.310304,0.462010,0.597887,317,1442253521,721126760,1797183098,754929577,10,0.348419,facebook
451,718278656,4148273152,3429994496,55.495751,0.479375,0.267345,0.288809,6.095238,1442253521,721126760,1442253521,721126760,1442253521,1,1,60.683287,4.286350,30.732240,2.212731,16.385130,0.146551,1.498071,0.986219,283,1442253521,721126760,1594366197,754929577,5,1.116667,facebook
452,746717184,4148273152,3401555968,37.782178,0.464840,0.773922,0.841220,20.041754,1442253521,721126760,1442253521,721126760,1442253521,1,1,40.441042,4.379128,30.344549,3.318386,18.598522,0.083068,0.373946,0.375926,317,1442253521,721126760,1780281690,754929577,5,0.205053,facebook
453,697704448,4148273152,3450568704,65.973576,0.484794,0.251195,0.290487,6.713287,1442253521,721126760,1442253521,721126760,1442253521,3,2,5.069662,11.759759,24.298735,8.206675,42.198912,0.314840,1.481814,0.377799,316,1442253521,721126760,1808450704,754929577,10,1.148504,facebook
454,668999680,4148273152,3479273472,62.733507,0.482838,0.312261,0.292184,7.523511,1442253521,721126760,1442253521,721126760,1442253521,2,1,58.275289,4.513187,31.766316,3.312529,45.865351,0.121917,0.453192,1.193649,283,1442253521,721126760,1780281690,754929577,5,1.148030,facebook
455,731512832,4148273152,3416760320,37.129110,0.458289,0.782147,0.855615,17.777778,1442253521,721126760,1442253521,721126760,1442253521,3,2,42.233015,13.061312,32.832429,4.206598,18.334561,0.062787,0.562536,0.155791,322,1442253521,721126760,1780281690,754929577,10,0.401330,facebook
456,682287104,4148273152,3465986048,62.577271,0.480235,0.229498,0.281789,4.693229,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.392799,14.178588,29.498129,7.953798,42.780851,0.317694,1.528300,0.440315,283,1442253521,721126760,1780281690,754929577,5,0.391061,facebook
457,673476608,4148273152,3474796544,60.689311,0.471523,0.268711,0.357942,6.928907,1442253521,721126760,1442253521,721126760,1442253521,1,2,28.003011,5.659182,30.056150,3.311731,17.414853,0.114297,0.659941,1.194261,283,1442253521,721126760,1780281690,754929577,5,1.149413,facebook
458,728539136,4148273152,3419734016,37.325349,0.460192,0.708373,0.846561,20.689655,1442253521,721126760,1442253521,721126760,1442253521,3,2,6.326367,12.866978,52.343484,2.105680,17.644765,0.149115,0.314085,0.386179,316,1442253521,721126760,1780281690,754929577,5,0.420279,facebook
459,677826560,4148273152,3470446592,57.938420,0.459547,0.280702,0.294659,7.020110,1442253521,721126760,1442253521,721126760,1442253521,1,2,6.391267,13.808989,23.062487,8.443927,44.319494,0.313528,1.529289,0.396759,316,1442253521,721126760,1892957746,754929577,5,0.366992,facebook
460,667627520,4148273152,3480645632,63.590099,0.474746,0.287837,0.295639,5.045992,1442253521,721126760,1442253521,721126760,1442253521,2,1,36.814052,5.056282,25.339206,2.538154,18.024898,0.113693,0.502402,1.209218,316,1442253521,721126760,1594366197,754929577,5,1.132771,facebook
461,731131904,4148273152,3417141248,36.931132,0.457882,0.812362,0.867679,21.029573,1442253521,721126760,1442253521,721126760,1442253521,3,2,30.280711,5.236249,32.263681,3.751206,23.867511,0.191772,0.465002,0.420511,316,1442253521,721126760,1780281690,754929577,10,0.420929,facebook
